time,close,high,low,open,volumefrom,volumeto
1.412748E+09,3.3667E+02,3.3818E+02,3.2906E+02,3.302E+02,2.3174E+03,7.7257851E+05
1.4127588E+09,3.3864E+02,3.4217E+02,3.3351E+02,3.3667E+02,3.29149E+03,1.11448906E+06
1.4127696E+09,3.3817E+02,3.3985E+02,3.3426E+02,3.3864E+02,2.1454E+03,7.2564212E+05
1.4127804E+09,3.4088E+02,3.4573E+02,3.3792E+02,3.3817E+02,2.8443399999999997E+03,9.8662179E+05
1.4127912E+09,3.4487E+02,3.4623E+02,3.3927E+02,3.4088E+02,3.5926499999999996E+03,1.24598286E+06
1.412802E+09,3.5094E+02,3.5188E+02,3.4469E+02,3.4487E+02,2.5705E+03,9.0073689E+05
1.4128128E+09,3.5208E+02,3.5576E+02,3.4951E+02,3.5094E+02,3.15324E+03,1.12176925E+06
1.4128236E+09,3.5027E+02,3.5427E+02,3.4724E+02,3.5208E+02,2.52319E+03,8.8880393E+05
1.4128344E+09,3.5596E+02,3.5859E+02,3.49E+02,3.5027E+02,3.40749E+03,1.20722517E+06
1.4128452E+09,3.6375E+02,3.6637E+02,3.5568E+02,3.5596E+02,3.80269E+03,1.3785117E+06
1.412856E+09,3.7251E+02,3.7346E+02,3.6425E+02,3.6375E+02,4.3692300000000005E+03,1.61056191E+06
1.4128668E+09,3.7292E+02,3.8366E+02,3.7177E+02,3.7251E+02,5.7103E+03,2.16479335E+06
1.4128776E+09,3.7254E+02,3.7804E+02,3.7068E+02,3.7292E+02,4.79816E+03,1.80204197E+06
1.4128884E+09,3.6158E+02,3.7309E+02,3.5535E+02,3.7254E+02,7.8270599999999995E+03,2.84633103E+06
1.4128992E+09,3.6639E+02,3.6837E+02,3.6114E+02,3.6158E+02,3.26994E+03,1.2006200699999998E+06
1.41291E+09,3.7531E+02,3.7562E+02,3.6616E+02,3.6639E+02,3.52539E+03,1.3098394100000001E+06
1.4129208E+09,3.6584E+02,3.7832E+02,3.6527E+02,3.7531E+02,3.68141E+03,1.37287181E+06
1.4129316E+09,3.6768E+02,3.7005E+02,3.6065E+02,3.6584E+02,3.3097300000000005E+03,1.2101434100000001E+06
1.4129424E+09,3.6007E+02,3.6767E+02,3.5605E+02,3.6768E+02,3.8226800000000003E+03,1.38621096E+06
1.4129532E+09,3.6006E+02,3.6305E+02,3.538E+02,3.6007E+02,4.89375E+03,1.7620448599999999E+06
1.412964E+09,3.5909E+02,3.6269E+02,3.5728E+02,3.6006E+02,3.2082400000000002E+03,1.1713030899999999E+06
1.4129748E+09,3.6183E+02,3.6297E+02,3.5795E+02,3.5909E+02,2.69927E+03,9.818226100000001E+05
1.4129856E+09,3.6644E+02,3.7006E+02,3.6118E+02,3.6183E+02,2.60912E+03,9.581408899999999E+05
1.4129964E+09,3.6294E+02,3.6922E+02,3.5965E+02,3.6644E+02,1.7232999999999997E+03,6.2788736E+05
1.4130072E+09,3.6288E+02,3.6775E+02,3.6083E+02,3.6294E+02,1.21192E+03,4.4220979000000004E+05
1.413018E+09,3.5604E+02,3.629E+02,3.5314E+02,3.6288E+02,1.9846E+03,7.1042069E+05
1.4130288E+09,3.5152E+02,3.5803E+02,3.5152E+02,3.5604E+02,1.6796200000000001E+03,6.0607749E+05
1.4130396E+09,3.561E+02,3.5947E+02,3.5048E+02,3.5152E+02,1.57073E+03,5.6055752E+05
1.4130504E+09,3.5979E+02,3.6188E+02,3.5524E+02,3.561E+02,1.60188E+03,5.8334193E+05
1.4130612E+09,3.6075E+02,3.6191E+02,3.5691E+02,3.5979E+02,1.5453E+03,5.603780800000001E+05
1.413072E+09,3.5744E+02,3.6165E+02,3.5571E+02,3.6075E+02,9.888199999999999E+02,3.5874579E+05
1.4130828E+09,3.5904E+02,3.5992E+02,3.5659E+02,3.5744E+02,7.5748E+02,2.7247929E+05
1.4130936E+09,3.582E+02,3.6123E+02,3.5643E+02,3.5904E+02,1.5761999999999998E+03,5.6576206E+05
1.4131044E+09,3.5255E+02,3.5533E+02,3.5204E+02,3.582E+02,1.14906E+03,4.0665573E+05
1.4131152E+09,3.5599E+02,3.5754E+02,3.5231E+02,3.5255E+02,9.723399999999999E+02,3.4673135E+05
1.413126E+09,3.6097E+02,3.6301E+02,3.5564E+02,3.5599E+02,1.4595E+03,5.2853169E+05
1.4131368E+09,3.6753E+02,3.6999E+02,3.5972E+02,3.6097E+02,2.38886E+03,8.7970767E+05
1.4131476E+09,3.7176E+02,3.7332E+02,3.6555E+02,3.6753E+02,1.9352800000000002E+03,7.1925348E+05
1.4131584E+09,3.6963E+02,3.7425E+02,3.6805E+02,3.7176E+02,1.68951E+03,6.3148623E+05
1.4131692E+09,3.6805E+02,3.7273E+02,3.6586E+02,3.6963E+02,1.99837E+03,7.3966182E+05
1.41318E+09,3.7659E+02,3.7784E+02,3.6593E+02,3.6805E+02,2.6558500000000004E+03,9.8492797E+05
1.4131908E+09,3.7568E+02,3.7898E+02,3.7157E+02,3.7659E+02,2.3290499999999997E+03,8.7551906E+05
1.4132016E+09,3.7965E+02,3.8048E+02,3.7176E+02,3.7568E+02,3.0820299999999997E+03,1.16087929E+06
1.4132124E+09,3.7913E+02,3.7991E+02,3.6816E+02,3.7965E+02,2.8902499999999995E+03,1.09187407E+06
1.4132232E+09,3.8369E+02,3.8419E+02,3.7637E+02,3.7913E+02,3.15004E+03,1.20390589E+06
1.413234E+09,3.8669E+02,3.9204E+02,3.8398E+02,3.8369E+02,5.78091E+03,2.24705615E+06
1.4132448E+09,3.8875E+02,3.942E+02,3.8503E+02,3.8669E+02,2.57603E+03,1.00800352E+06
1.4132556E+09,3.9768E+02,3.9768E+02,3.8773E+02,3.8875E+02,2.86403E+03,1.12637615E+06
1.4132664E+09,4.0239E+02,4.0835E+02,3.966E+02,3.9768E+02,4.65411E+03,1.8742888E+06
1.4132772E+09,3.9788E+02,4.029E+02,3.9383E+02,4.0239E+02,3.63183E+03,1.4478231E+06
1.413288E+09,3.952E+02,4.0253E+02,3.9414E+02,3.9788E+02,3.78784E+03,1.50909037E+06
1.4132988E+09,4.0103E+02,4.0401E+02,3.9337E+02,3.952E+02,3.41905E+03,1.3724953399999999E+06
1.4133096E+09,4.0265E+02,4.0721E+02,3.9974E+02,4.0103E+02,4.32305E+03,1.75732448E+06
1.4133204E+09,3.9665E+02,4.039E+02,3.9287E+02,4.0265E+02,3.61076E+03,1.45451207E+06
1.4133312E+09,3.8955E+02,3.9798E+02,3.8947E+02,3.9665E+02,2.45596E+03,9.7754793E+05
1.413342E+09,3.9368E+02,3.9617E+02,3.8839E+02,3.8955E+02,2.45042E+03,9.6610521E+05
1.4133528E+09,3.9149E+02,3.9772E+02,3.8808E+02,3.9368E+02,3.1366E+03,1.23367507E+06
1.4133636E+09,3.9453E+02,3.9461E+02,3.8834E+02,3.9149E+02,3.0533399999999997E+03,1.19506808E+06
1.4133744E+09,3.9461E+02,3.9641E+02,3.9186E+02,3.9453E+02,2.64259E+03,1.04143351E+06
1.4133852E+09,3.9073E+02,3.9705E+02,3.8843E+02,3.9461E+02,3.70361E+03,1.45921992E+06
1.413396E+09,3.9004E+02,3.9233E+02,3.8936E+02,3.9073E+02,2.2679E+03,8.986525499999999E+05
1.4134068E+09,3.931E+02,3.9446E+02,3.9035E+02,3.9004E+02,2.77408E+03,1.09550494E+06
1.4134176E+09,3.9533E+02,4E+02,3.93E+02,3.931E+02,1.63404E+03,6.505293200000001E+05
1.4134284E+09,3.924E+02,3.9606E+02,3.9198E+02,3.9533E+02,1.4558E+03,5.753105700000001E+05
1.4134392E+09,3.9091E+02,3.9259E+02,3.8914E+02,3.924E+02,1.69898E+03,6.664129299999999E+05
1.41345E+09,3.862E+02,3.9484E+02,3.8487E+02,3.9091E+02,1.7635300000000002E+03,6.911716099999999E+05
1.4134608E+09,3.7835E+02,3.8525E+02,3.754E+02,3.862E+02,4.198400000000001E+03,1.59993704E+06
1.4134716E+09,3.7892E+02,3.8064E+02,3.7707E+02,3.7835E+02,3.0376099999999997E+03,1.161032E+06
1.4134824E+09,3.7424E+02,3.7934E+02,3.7108E+02,3.7892E+02,3.99407E+03,1.50549727E+06
1.4134932E+09,3.7981E+02,3.8182E+02,3.7351E+02,3.7424E+02,3.00348E+03,1.14977824E+06
1.413504E+09,3.8222E+02,3.8247E+02,3.7907E+02,3.7981E+02,2.06171E+03,7.9005424E+05
1.4135148E+09,3.8195E+02,3.82E+02,3.7714E+02,3.8222E+02,2.17755E+03,8.287632399999999E+05
1.4135256E+09,3.8163E+02,3.8459E+02,3.8029E+02,3.8195E+02,2.1532799999999997E+03,8.263647799999999E+05
1.4135364E+09,3.7543E+02,3.8152E+02,3.7446E+02,3.8163E+02,2.30885E+03,8.753583399999999E+05
1.4135472E+09,3.7677E+02,3.7891E+02,3.7478E+02,3.7543E+02,2.037E+03,7.7069725E+05
1.413558E+09,3.7867E+02,3.8101E+02,3.7168E+02,3.7677E+02,2.38763E+03,9.084310499999999E+05
1.4135688E+09,3.7941E+02,3.8207E+02,3.7788E+02,3.7867E+02,1.6412E+03,6.2720453E+05
1.4135796E+09,3.7996E+02,3.8276E+02,3.7893E+02,3.7941E+02,1.8006399999999999E+03,6.9760414E+05
1.4135904E+09,3.7606E+02,3.8115E+02,3.7357E+02,3.7996E+02,1.37745E+03,5.2562826E+05
1.4136012E+09,3.7812E+02,3.8027E+02,3.7521E+02,3.7606E+02,1.1166100000000001E+03,4.2488727E+05
1.413612E+09,3.7737E+02,3.7891E+02,3.7661E+02,3.7812E+02,7.6545E+02,2.9069026E+05
1.4136228E+09,3.8174E+02,3.8242E+02,3.7684E+02,3.7737E+02,9.013199999999999E+02,3.4378341E+05
1.4136336E+09,3.873E+02,3.8866E+02,3.7842E+02,3.8174E+02,1.4396299999999999E+03,5.5310745E+05
1.4136444E+09,3.9037E+02,3.9236E+02,3.8641E+02,3.873E+02,1.51628E+03,5.9762819E+05
1.4136552E+09,3.9241E+02,3.9259E+02,3.8837E+02,3.9037E+02,1.30667E+03,5.1718252999999997E+05
1.413666E+09,3.9107E+02,3.9605E+02,3.9073E+02,3.9241E+02,1.02237E+03,4.048938E+05
1.4136768E+09,3.9056E+02,3.9171E+02,3.8864E+02,3.9107E+02,6.806600000000001E+02,2.6859036E+05
1.4136876E+09,3.9231E+02,3.9472E+02,3.9023E+02,3.9056E+02,7.0692E+02,2.7995647E+05
1.4136984E+09,3.9227E+02,3.9378E+02,3.9039E+02,3.9231E+02,6.654E+02,2.6229483E+05
1.4137092E+09,3.8545E+02,3.9168E+02,3.8542E+02,3.9227E+02,7.7951E+02,3.0298834E+05
1.41372E+09,3.8839E+02,3.8851E+02,3.8342E+02,3.8545E+02,7.186600000000001E+02,2.7792693E+05
1.4137308E+09,3.8761E+02,3.9161E+02,3.871E+02,3.8839E+02,4.9964E+02,1.9653697999999998E+05
1.4137416E+09,3.8677E+02,3.8903E+02,3.8614E+02,3.8761E+02,5.610600000000001E+02,2.1959763E+05
1.4137524E+09,3.8705E+02,3.8992E+02,3.8612E+02,3.8677E+02,7.137E+02,2.8061698E+05
1.4137632E+09,3.8335E+02,3.8796E+02,3.8113E+02,3.8705E+02,8.4631E+02,3.2919197E+05
1.413774E+09,3.8022E+02,3.8596E+02,3.7898E+02,3.8335E+02,8.723E+02,3.3564619E+05
1.4137848E+09,3.8061E+02,3.8263E+02,3.7905E+02,3.8022E+02,1.3524099999999999E+03,5.1623861E+05
1.4137956E+09,3.8164E+02,3.8267E+02,3.7909E+02,3.8061E+02,1.2691399999999999E+03,4.8412766000000003E+05
1.4138064E+09,3.8307E+02,3.8401E+02,3.8033E+02,3.8164E+02,1.0808899999999999E+03,4.1317249E+05
1.4138172E+09,3.8191E+02,3.8377E+02,3.8023E+02,3.8307E+02,1.6759E+03,6.538878400000001E+05
1.413828E+09,3.8164E+02,3.821E+02,3.7899E+02,3.8191E+02,1.58173E+03,6.1570484E+05
1.4138388E+09,3.8043E+02,3.8201E+02,3.795E+02,3.8164E+02,1.8767800000000002E+03,7.2774075E+05
1.4138496E+09,3.8039E+02,3.8152E+02,3.7815E+02,3.8043E+02,1.1066599999999999E+03,4.291335E+05
1.4138604E+09,3.8108E+02,3.826E+02,3.79E+02,3.8039E+02,1.05769E+03,4.0548507E+05
1.4138712E+09,3.81E+02,3.8218E+02,3.7914E+02,3.8108E+02,9.1988E+02,3.5030717E+05
1.413882E+09,3.8461E+02,3.8579E+02,3.8077E+02,3.81E+02,1.01586E+03,3.8982206E+05
1.4138928E+09,3.8672E+02,3.8875E+02,3.8413E+02,3.8461E+02,8.6472E+02,3.3616375E+05
1.4139036E+09,3.8416E+02,3.8652E+02,3.8357E+02,3.8672E+02,1.6106599999999999E+03,6.2936021E+05
1.4139144E+09,3.8157E+02,3.8405E+02,3.8103E+02,3.8416E+02,1.8578600000000001E+03,7.2479171E+05
1.4139252E+09,3.8331E+02,3.8497E+02,3.8113E+02,3.8157E+02,1.22879E+03,4.8071569999999995E+05
1.413936E+09,3.8189E+02,3.8238E+02,3.8023E+02,3.8331E+02,1.20863E+03,4.7044098E+05
1.4139468E+09,3.8337E+02,3.8367E+02,3.8161E+02,3.8189E+02,9.9805E+02,3.8504477E+05
1.4139576E+09,3.7936E+02,3.8367E+02,3.7843E+02,3.8337E+02,1.02264E+03,3.9214239E+05
1.4139684E+09,3.7874E+02,3.8023E+02,3.7688E+02,3.7936E+02,1.29515E+03,4.9029792E+05
1.4139792E+09,3.8029E+02,3.8053E+02,3.7773E+02,3.7874E+02,1.2935700000000002E+03,4.9409884E+05
1.41399E+09,3.7963E+02,3.822E+02,3.7948E+02,3.8029E+02,1.5892799999999997E+03,6.1715074E+05
1.4140008E+09,3.7954E+02,3.808E+02,3.7833E+02,3.7963E+02,1.9088000000000002E+03,7.4051878E+05
1.4140116E+09,3.7729E+02,3.8026E+02,3.7711E+02,3.7954E+02,1.21491E+03,4.7504202E+05
1.4140224E+09,3.7946E+02,3.8126E+02,3.7859E+02,3.7729E+02,1.15677E+03,4.4861552999999997E+05
1.4140332E+09,3.6954E+02,3.7961E+02,3.6908E+02,3.7946E+02,1.57404E+03,5.9426802E+05
1.414044E+09,3.6444E+02,3.7072E+02,3.6363E+02,3.6954E+02,2.34604E+03,8.638626499999999E+05
1.4140548E+09,3.6632E+02,3.6706E+02,3.6256E+02,3.6444E+02,1.9857399999999998E+03,7.265491499999999E+05
1.4140656E+09,3.5952E+02,3.6585E+02,3.5846E+02,3.6632E+02,2.80995E+03,1.01819931E+06
1.4140764E+09,3.6033E+02,3.6208E+02,3.5743E+02,3.5952E+02,2.8636099999999997E+03,1.04087771E+06
1.4140872E+09,3.6033E+02,3.6333E+02,3.6E+02,3.6033E+02,3.24366E+03,1.17747026E+06
1.414098E+09,3.5652E+02,3.6075E+02,3.5406E+02,3.6033E+02,3.14209E+03,1.12979804E+06
1.4141088E+09,3.5297E+02,3.5806E+02,3.5288E+02,3.5652E+02,3.1765E+03,1.1381283699999999E+06
1.4141196E+09,3.5446E+02,3.5534E+02,3.5111E+02,3.5297E+02,1.92981E+03,6.860826200000001E+05
1.4141304E+09,3.5915E+02,3.6039E+02,3.5264E+02,3.5446E+02,2.56363E+03,9.137439300000002E+05
1.4141412E+09,3.5798E+02,3.6107E+02,3.5729E+02,3.5915E+02,2.3572200000000003E+03,8.4627547E+05
1.414152E+09,3.5839E+02,3.6027E+02,3.5611E+02,3.5798E+02,2.9375199999999995E+03,1.05502983E+06
1.4141628E+09,3.5636E+02,3.5864E+02,3.5597E+02,3.5839E+02,2.67852E+03,9.690066799999999E+05
1.4141736E+09,3.5625E+02,3.5707E+02,3.5495E+02,3.5636E+02,2.31909E+03,8.2949784E+05
1.4141844E+09,3.5544E+02,3.5655E+02,3.5436E+02,3.5625E+02,2.07171E+03,7.472368400000001E+05
1.4141952E+09,3.533E+02,3.574E+02,3.5072E+02,3.5544E+02,2.13446E+03,7.6368904E+05
1.414206E+09,3.5471E+02,3.5505E+02,3.5241E+02,3.533E+02,1.26217E+03,4.483180399999999E+05
1.4142168E+09,3.4398E+02,3.56E+02,3.4369E+02,3.5471E+02,2.07959E+03,7.3206866E+05
1.4142276E+09,3.4435E+02,3.4514E+02,3.4137E+02,3.4398E+02,2.63562E+03,9.0605266E+05
1.4142384E+09,3.4529E+02,3.4663E+02,3.4253E+02,3.4435E+02,1.50062E+03,5.193177E+05
1.4142492E+09,3.491E+02,3.5064E+02,3.4316E+02,3.4529E+02,2.004E+03,7.017523099999999E+05
1.41426E+09,3.4962E+02,3.5078E+02,3.4774E+02,3.491E+02,1.4576299999999999E+03,5.1599533999999997E+05
1.4142708E+09,3.4776E+02,3.501E+02,3.4762E+02,3.4962E+02,9.6884E+02,3.4256422000000003E+05
1.4142816E+09,3.4417E+02,3.4815E+02,3.4325E+02,3.4776E+02,1.3259E+03,4.6142708999999997E+05
1.4142924E+09,3.4933E+02,3.5117E+02,3.434E+02,3.4417E+02,1.75961E+03,6.1213963E+05
1.4143032E+09,3.5332E+02,3.5483E+02,3.4766E+02,3.4933E+02,1.56321E+03,5.5189655E+05
1.414314E+09,3.5317E+02,3.5553E+02,3.5213E+02,3.5332E+02,1.52263E+03,5.3812821E+05
1.4143248E+09,3.4884E+02,3.5669E+02,3.4752E+02,3.5317E+02,1.90105E+03,6.6933125E+05
1.4143356E+09,3.5071E+02,3.5107E+02,3.4737E+02,3.4884E+02,1.5246499999999999E+03,5.368223400000001E+05
1.4143464E+09,3.5212E+02,3.5317E+02,3.4961E+02,3.5071E+02,1.0566100000000001E+03,3.7541768000000005E+05
1.4143572E+09,3.5017E+02,3.5361E+02,3.5004E+02,3.5212E+02,9.241700000000001E+02,3.3159333999999997E+05
1.414368E+09,3.4856E+02,3.5215E+02,3.4814E+02,3.5017E+02,1.5388899999999999E+03,5.4516448E+05
1.4143788E+09,3.4539E+02,3.5371E+02,3.4469E+02,3.4856E+02,1.27698E+03,4.4938270999999996E+05
1.4143896E+09,3.4749E+02,3.4985E+02,3.4573E+02,3.4539E+02,1.27235E+03,4.4380853E+05
1.4144004E+09,3.5286E+02,3.5455E+02,3.467E+02,3.4749E+02,9.770799999999999E+02,3.4385698E+05
1.4144112E+09,3.5332E+02,3.5407E+02,3.5028E+02,3.5286E+02,1.08627E+03,3.8592707E+05
1.414422E+09,3.5308E+02,3.5586E+02,3.5275E+02,3.5332E+02,1.79808E+03,6.5298141E+05
1.4144328E+09,3.5264E+02,3.5491E+02,3.5243E+02,3.5308E+02,1.38285E+03,5.0219936E+05
1.4144436E+09,3.496E+02,3.5299E+02,3.4949E+02,3.5264E+02,1.27098E+03,4.5378778E+05
1.4144544E+09,3.5059E+02,3.5225E+02,3.4906E+02,3.496E+02,1.1761E+03,4.2141929E+05
1.4144652E+09,3.5093E+02,3.5268E+02,3.4897E+02,3.5059E+02,9.068E+02,3.2306807E+05
1.414476E+09,3.5416E+02,3.5577E+02,3.5083E+02,3.5093E+02,9.2092E+02,3.2652746E+05
1.4144868E+09,3.5368E+02,3.5481E+02,3.5344E+02,3.5416E+02,9.0226E+02,3.1970663E+05
1.4144976E+09,3.5347E+02,3.5419E+02,3.5048E+02,3.5368E+02,1.0830700000000002E+03,3.8506894E+05
1.4145084E+09,3.5057E+02,3.5356E+02,3.494E+02,3.5347E+02,1.3804E+03,4.9634487E+05
1.4145192E+09,3.5075E+02,3.5141E+02,3.4892E+02,3.5057E+02,1.546E+03,5.5495178E+05
1.41453E+09,3.5035E+02,3.5208E+02,3.4992E+02,3.5075E+02,1.51523E+03,5.450980800000001E+05
1.4145408E+09,3.4883E+02,3.5213E+02,3.4808E+02,3.5035E+02,1.30038E+03,4.6658653E+05
1.4145516E+09,3.4916E+02,3.4951E+02,3.4595E+02,3.4883E+02,1.2178899999999999E+03,4.2898583999999997E+05
1.4145624E+09,3.4969E+02,3.5135E+02,3.4774E+02,3.4916E+02,8.6322E+02,3.0290373E+05
1.4145732E+09,3.456E+02,3.5068E+02,3.446E+02,3.4969E+02,9.7451E+02,3.3937520999999996E+05
1.414584E+09,3.3967E+02,3.4741E+02,3.3848E+02,3.456E+02,1.93616E+03,6.649402999999999E+05
1.4145948E+09,3.3902E+02,3.4143E+02,3.3848E+02,3.3967E+02,1.51819E+03,5.2954471E+05
1.4146056E+09,3.4046E+02,3.407E+02,3.381E+02,3.3902E+02,1.6306100000000001E+03,5.6265698E+05
1.4146164E+09,3.3476E+02,3.4082E+02,3.3444E+02,3.4046E+02,2.8229300000000003E+03,9.6497299E+05
1.4146272E+09,3.3535E+02,3.379E+02,3.3399E+02,3.3476E+02,1.87236E+03,6.3383845E+05
1.414638E+09,3.3646E+02,3.3715E+02,3.3392E+02,3.3535E+02,1.2154399999999998E+03,4.1239276E+05
1.4146488E+09,3.3716E+02,3.3796E+02,3.3549E+02,3.3646E+02,1.42355E+03,4.8101772E+05
1.4146596E+09,3.3544E+02,3.3755E+02,3.348E+02,3.3716E+02,1.4976E+03,5.0452438E+05
1.4146704E+09,3.3627E+02,3.3696E+02,3.3388E+02,3.3544E+02,2.06408E+03,6.937265E+05
1.4146812E+09,3.36E+02,3.3675E+02,3.3397E+02,3.3627E+02,1.9258000000000002E+03,6.5635855E+05
1.414692E+09,3.4647E+02,3.5021E+02,3.3516E+02,3.36E+02,3.3752E+03,1.1807316199999999E+06
1.4147028E+09,3.4421E+02,3.4992E+02,3.4313E+02,3.4647E+02,2.7469700000000003E+03,9.5967277E+05
1.4147136E+09,3.4471E+02,3.4789E+02,3.4229E+02,3.4421E+02,1.79804E+03,6.2631713E+05
1.4147244E+09,3.4292E+02,3.455E+02,3.4202E+02,3.4471E+02,1.5799699999999998E+03,5.443771E+05
1.4147352E+09,3.42E+02,3.4584E+02,3.4171E+02,3.4292E+02,1.24527E+03,4.2885192000000004E+05
1.414746E+09,3.3911E+02,3.4391E+02,3.3762E+02,3.42E+02,1.6828400000000001E+03,5.7486037E+05
1.4147568E+09,3.3862E+02,3.4069E+02,3.3735E+02,3.3911E+02,1.94372E+03,6.6114645E+05
1.4147676E+09,3.3683E+02,3.4015E+02,3.3605E+02,3.3862E+02,2.09912E+03,7.2030447E+05
1.4147784E+09,3.4004E+02,3.4051E+02,3.3674E+02,3.3683E+02,1.9010499999999997E+03,6.5463421E+05
1.4147892E+09,3.3722E+02,3.4179E+02,3.3675E+02,3.4004E+02,1.7539299999999998E+03,6.0363024E+05
1.4148E+09,3.379E+02,3.3848E+02,3.3677E+02,3.3722E+02,9.9432E+02,3.4096739E+05
1.4148108E+09,3.3771E+02,3.3872E+02,3.3695E+02,3.379E+02,8.0172E+02,2.7374731E+05
1.4148216E+09,3.271E+02,3.3773E+02,3.2568E+02,3.3771E+02,1.67573E+03,5.537754E+05
1.4148324E+09,3.2781E+02,3.2892E+02,3.2636E+02,3.271E+02,1.3788E+03,4.5302825999999995E+05
1.4148432E+09,3.272E+02,3.2952E+02,3.2208E+02,3.2781E+02,2.07886E+03,6.7857302E+05
1.414854E+09,3.2647E+02,3.2722E+02,3.2461E+02,3.272E+02,1.69514E+03,5.6003273E+05
1.4148648E+09,3.2281E+02,3.2683E+02,3.2222E+02,3.2647E+02,2.94014E+03,9.613479200000002E+05
1.4148756E+09,3.2544E+02,3.2568E+02,3.2114E+02,3.2281E+02,2.20977E+03,7.1896862E+05
1.4148864E+09,3.2497E+02,3.2681E+02,3.2371E+02,3.2544E+02,2.0007800000000002E+03,6.5640301E+05
1.4148972E+09,3.2801E+02,3.288E+02,3.2456E+02,3.2497E+02,1.60335E+03,5.254304199999999E+05
1.414908E+09,3.2257E+02,3.2968E+02,3.2247E+02,3.2801E+02,1.17214E+03,3.8388612E+05
1.4149188E+09,3.2003E+02,3.2446E+02,3.2003E+02,3.2257E+02,1.35453E+03,4.3798345999999996E+05
1.4149296E+09,3.2398E+02,3.2479E+02,3.1975E+02,3.2003E+02,1.68388E+03,5.428789E+05
1.4149404E+09,3.2406E+02,3.2537E+02,3.2205E+02,3.2398E+02,1.34801E+03,4.3829864999999997E+05
1.4149512E+09,3.2293E+02,3.251E+02,3.2251E+02,3.2406E+02,1.45584E+03,4.7701232000000007E+05
1.414962E+09,3.2257E+02,3.2341E+02,3.224E+02,3.2293E+02,1.27812E+03,4.1685694999999995E+05
1.4149728E+09,3.3026E+02,3.3059E+02,3.2234E+02,3.2257E+02,1.36567E+03,4.4877755000000005E+05
1.4149836E+09,3.2804E+02,3.3284E+02,3.2689E+02,3.3026E+02,1.2724499999999998E+03,4.2144002999999997E+05
1.4149944E+09,3.2534E+02,3.2929E+02,3.2534E+02,3.2804E+02,1.08375E+03,3.5749826E+05
1.4150052E+09,3.2464E+02,3.2716E+02,3.2379E+02,3.2534E+02,1.1655E+03,3.803049E+05
1.415016E+09,3.2344E+02,3.2713E+02,3.2342E+02,3.2464E+02,1.21151E+03,3.9722927E+05
1.4150268E+09,3.2484E+02,3.2676E+02,3.2204E+02,3.2344E+02,2.2546099999999997E+03,7.4527394E+05
1.4150376E+09,3.2401E+02,3.2729E+02,3.2361E+02,3.2484E+02,2.62297E+03,8.72882E+05
1.4150484E+09,3.2388E+02,3.2489E+02,3.2226E+02,3.2401E+02,2.4568599999999997E+03,8.1205259E+05
1.4150592E+09,3.2597E+02,3.2673E+02,3.23E+02,3.2388E+02,2.28463E+03,7.4928192E+05
1.41507E+09,3.2169E+02,3.2603E+02,3.2073E+02,3.2597E+02,1.38325E+03,4.5025017000000004E+05
1.4150808E+09,3.2115E+02,3.2262E+02,3.2006E+02,3.2169E+02,1.63012E+03,5.263506799999999E+05
1.4150916E+09,3.224E+02,3.2287E+02,3.2043E+02,3.2115E+02,1.4144E+03,4.567894199999999E+05
1.4151024E+09,3.2662E+02,3.2913E+02,3.2239E+02,3.224E+02,1.5751599999999999E+03,5.13171E+05
1.4151132E+09,3.243E+02,3.2646E+02,3.2201E+02,3.2662E+02,2.26808E+03,7.4703172E+05
1.415124E+09,3.2603E+02,3.2868E+02,3.2433E+02,3.243E+02,2.34698E+03,7.7841553E+05
1.4151348E+09,3.2791E+02,3.28E+02,3.249E+02,3.2603E+02,2.2123900000000003E+03,7.3395005E+05
